acoustic_data,time_to_failure
6,0.18639797672
5,12.154596257
9,7.7214978569
7,1.4417991622
6,6.3158992577
8,6.0935998083
3,12.731299026
-10,4.3389982213
4,6.2808979284
-3,10.944898882
6,7.9400963948
6,3.8660997917
7,6.8870962742
2,6.6075999975
4,4.0022968756
-6,1.4598971001
3,4.1559964813
0,7.4666968396
5,5.1024964353
5,11.415099102
5,8.3010995203
1,3.936897807
2,0.13519755546
3,6.8914969772
5,0.50629695621
0,0.87009830462
6,13.312296094
5,3.352396969
6,9.6626984464
4,1.6019979125
8,9.164899627
3,7.8245983819
4,6.4116998501
1,0.11239700831
3,0.2404976757
6,11.27359771
2,8.8125995923
10,0.94529616793
1,5.1076990246
2,7.2947999956
6,7.2362967794
-1,13.650598943
-4,6.6952990675
7,12.89829746
4,1.3289959093
2,9.6318975114
-2,6.8325985545
6,6.3855969493
74,0.31029927651
4,1.6503955271
3,2.7693966955
6,9.7835965357
4,15.717999405
9,2.0530979239
1,1.6993971034
6,5.5861976577
-1,0.3766978583
14,6.0266956304
11,5.3954963339
4,8.6162999157
-1,11.464096199
0,4.0252979977
2,5.8562977524
8,13.000595799
2,3.6290992563
7,9.5924974476
1,2.1567979082
10,9.7079966051
2,5.2136983409
8,3.8038971122
0,0.94459997901
9,4.9923959308
7,4.451798821
1,2.3808958734
0,3.4208968691
5,13.446397664
5,12.487798091
12,2.6097985479
7,5.4605980988
1,1.0980972742
3,11.362098436
6,1.6560977082
8,3.3835971386
1,5.5913981678
4,8.6933970923
6,7.869895684
-33,2.6842997128
1,8.6621995222
5,9.3605970997
1,1.6528963758
3,0.097897973968
6,2.2681990458
4,7.7520966757
5,7.5353962003
4,13.427298514
3,2.332999458
2,7.3001958087
5,0.485199197
5,0.54329918411
45,4.1231981043
6,12.538896046
9,0.71999723997
6,10.931099007
-2,7.0846975113
8,4.5453977175
5,4.3798971516
8,1.2308999372
2,13.095399915
0,0.66299852966
4,7.1517958467
5,7.3783969397
8,11.125998599
6,11.360895801
3,15.925497007
5,2.5446997034
4,7.8613981252
5,5.4944972588
0,4.3820990095
0,11.246596717
0,12.515298119
7,13.949597981
0,6.7759992963
9,6.3776958362
-4,0.3415974986
3,4.3650995793
3,7.7793976279
-2,10.215996759
8,10.382698094
-1,3.2829990678
5,8.5465961319
11,11.764097103
6,5.8208997425
7,7.7575993457
2,1.5546965512
7,6.9872974033
9,6.9661977358
8,6.1978958131
4,10.395798917
6,0.86459739135
2,3.426798021
5,8.5922989809
3,8.2938968647
4,8.0914987646
3,11.471697595
-4,5.2323977995
0,3.9650998107
0,5.2269963011
1,3.4825988623
4,3.9691992017
7,9.9304980768
7,1.4200972195
4,8.6828956703
8,6.8887969965
6,7.4277972513
0,1.3349959691
5,3.6010987642
4,10.243298873
5,6.5799981417
0,5.9711993609
7,0.035097139068
3,7.8715994376
9,6.2963956575
2,5.9530967794
4,8.2682978189
7,1.7619957102
6,9.1286995643
4,7.9588967315
5,1.2216994672
6,6.1758978465
1,3.9704998305
2,4.3129998731
1,3.7086996501
6,2.2726973754
4,4.9343981252
4,8.2991991081
2,5.6332956809
7,9.5420998456
-33,0.37999863683
5,0.26649981883
5,2.7547972031
1,2.1200974088
2,0.67539960786
0,7.3060992633
0,1.2982995475
2,7.6320962927
3,2.2643988061
6,8.1364969303
-1,3.6644964342
4,0.43069702551
1,1.2816960788
9,7.2574972775
3,8.0379961297
-1,8.5582969798
0,9.4190966093
3,7.1671976028
2,6.420699487
6,12.170697749
6,5.6136963224
3,8.234096228
-1,0.99319861763
0,10.221295965
7,6.8846974974
2,0.47039596816
3,6.7440961635
4,8.5977990748
7,3.6656994518
8,4.3491964594
6,4.5004979297
5,6.3394984574
6,9.6298958085
5,11.284398815
4,1.9722986121
8,14.503999888
3,0.37079799833
5,5.8474959882
8,3.4225981559
16,1.7647984713
-2,9.7467991658
47,9.3371983756
4,1.0848997298
6,3.2532975155
2,6.0530993004
4,5.8882966964
4,6.5580968935
7,2.8955960887
3,14.334698717
2,13.260098365
7,0.77079847269
3,4.9873996871
0,4.0539966854
7,2.4200972099
1,13.851799843
2,1.3316964389
8,2.4189970955
1,12.911299071
6,0.23999865541
6,5.2977980691
5,10.035099432
3,8.7094955464
4,8.6045999584
1,11.159896623
9,4.850397071
7,3.2504959049
4,1.410396509
2,9.081399179
13,6.8967986846
2,4.8168976115
6,0.034095854096
3,0.096899028695
-5,5.9823975793
2,9.1047988468
3,14.615698042
4,6.8919971175
4,8.2869969811
6,3.0425970603
6,3.719396653
0,10.424797298
5,6.4701964287
0,3.218097739
-2,5.6891983423
10,6.6993975003
5,9.3787992647
-1,5.2114994172
4,2.7036964874
9,3.4552982417
3,3.727897515
6,2.4243996068
1,0.83799699331
8,4.9146989829
-36,1.2038978325
-8,6.9016979096
16,6.7309960495
-19,5.8853959259
8,8.1187983869
7,0.055398605963
4,1.3555974878
4,6.55799863
4,6.4553991472
1,6.3411991705
0,3.2388987259
9,8.2687971274
-2,7.2300956249
3,0.39429817884
-2,10.700698157
6,6.0973963186
11,8.4454995519
2,2.0869973265
1,7.1691965044
10,4.7736990764
1,1.8151985359
8,2.8309973848
6,12.034397544
-102,1.0091992105
11,2.6237983447
5,2.3349958063
8,11.169498796
9,3.5137982835
3,3.7899997426
0,1.2641955413
9,4.3502967505
2,3.0957983213
12,0.83319594726
7,0.89599886563
0,2.2682987118
7,3.3479987998
6,2.3488964375
8,11.932395579
3,4.6693960825
2,2.5525962652
14,2.2967965485
7,5.0650955302
7,7.0287963988
3,1.629699484
8,11.309999886
10,2.3054999757
2,2.2896983973
10,9.2317961562
-1,6.4483957569
1,4.8662986763
5,14.708297731
0,3.2489994088
4,5.9151999665
-6,6.4494972539
3,7.3512960396
8,5.996698944
5,7.8405987053
7,0.011099120589
5,2.6224980811
3,1.6674981186
2,10.972697801
4,8.0177987992
4,5.3236976507
1,12.196299166
2,5.4519974473
6,3.9905967532
20,3.8565995588
4,5.8462983576
3,8.0337978725
2,6.7351966161
1,6.9729967359
11,4.347097009
-2,5.1290986133
5,7.8113960778
7,0.33309593586
6,10.353797973
7,6.6448984299
9,8.9008990106
4,1.0151971265
2,9.4457962878
4,1.6734980991
3,2.7544973324
5,1.9748965963
6,10.680596904
6,9.5317979348
0,1.4900997099
17,6.9845964366
5,5.3610962335
5,0.14849600084
4,0.66459965777
1,6.6914966362
5,3.1431991747
6,3.5622989187
6,5.5497957366
0,3.2027978239
2,0.96419933742
7,1.6210961781
14,5.4227961983
8,7.5523981527
3,4.7189993771
3,1.5316956864
4,5.1576982854
-3,4.0452969519
12,2.3695999234
5,7.6522966659
26,3.0526963121
7,9.2840998026
4,4.990195746
17,4.5024983536
5,4.1713957686
6,1.7811987992
1,8.388296206
4,8.2252987368
10,3.6832965334
-4,12.704899018
-6,3.8074957752
4,12.360998573
4,0.017698876115
7,9.9905974145
3,0.72669903327
4,3.13139661
1,10.782097194
3,5.4764990636
-1,7.713495748
0,0.61559959124
0,2.3237960237
9,10.227298757
3,9.0892973885
13,6.0045974695
3,0.43419770506
1,6.2932955097
1,0.52419677401
3,9.2084979451
7,9.9872999046
6,12.287696446
4,5.2307965358
1,5.0082976922
2,3.7904975564
-3,10.068797018
4,4.1619972899
2,4.2801995958
7,8.0737991636
8,3.0420978734
5,3.4094989479
-1,8.8877995167
6,7.201097789
4,5.1494997326
6,4.7588966266
3,4.2159990312
8,5.2098987818
4,5.581197486
6,4.5460956373
2,13.904896128
13,10.708598663
7,9.3912982846
3,4.1619992915
0,3.5260985548
2,3.5363993018
6,10.281996477
1,10.159696948
7,8.3123988456
3,0.48379944946
6,1.1997996891
1,8.420698156
5,3.7914980929
3,9.8048961496
9,12.272798439
1,1.8781956964
13,3.0658969569
3,5.5055972627
2,5.6089980754
3,1.8830968869
-2,1.9912991085
8,6.0936985476
-3,2.2317996055
9,8.432399058
4,6.2005972052
5,6.9017962955
4,8.2438966564
1,1.029599535
2,5.8067996509
5,1.9290980347
2,9.0414959757
5,3.6367956668
7,2.2775963245
9,2.8004966879
2,0.79959834593
5,1.0497999431
7,4.0129981237
1,4.3645970132
3,2.4520985798
3,4.8268987588
8,0.51149878396
6,8.0357958327
3,7.2321966776
1,7.4601955467
12,6.8394968405
6,3.5511993102
9,2.4011999533
4,9.1178959988
7,5.260895671
5,2.6820966383
1,4.837797031
2,3.5819992516
1,13.893296429
4,2.6849973581
8,12.478095648
8,6.2471976969
6,8.1833957569
-4,7.1161974289
0,2.7946981281
4,5.3455969457
7,7.6783991072
10,3.0669965687
-23,8.6775981875
2,7.5558972517
4,5.0221962652
2,14.49649689
2,1.5268965891
8,0.52529816906
6,2.0737971206
5,3.0846956667
4,3.4453956073
6,8.7273969767
7,10.875796337
5,7.4713986813
5,6.1404956117
7,3.0062975916
6,7.9395994293
5,0.37149568773
7,3.1064978674
4,6.3580962298
-16,10.443798576
4,14.099598915
-1,5.4590995529
10,7.7459984681
4,12.954796255
3,6.4082998613
2,5.3629998092
6,3.5116993626
2,14.901899107
-14,7.3442962574
2,6.3794961928
6,1.3489981398
7,6.242998476
-5,9.7059975301
3,1.3528966765
-3,8.3339960923
12,7.6485972924
-3,7.4377972583
5,6.1499990225
10,9.3399968162
10,4.8779991874
9,15.356297548
6,8.8827991338
1,3.7458991111
5,3.7385997069
6,6.452799381
5,6.0115971532
2,2.2827984199
6,7.5274980063
2,0.022597884317
3,0.83689753435
2,3.253798045
3,7.9421976994
4,7.78889599
6,2.0630987735
13,6.5419967017
4,4.6221957064
1,7.13529997
5,11.754496515
1,0.77519931074
2,7.2867987598
5,5.5827988188
11,1.4730970504
7,1.3364962971
0,10.155598867
5,5.3513977896
33,1.4876969196
2,5.8514998818
-1,0.99389967076
12,6.6441990049
0,0.74499595162
2,6.6303988952
9,8.2584961246
14,9.5998961451
5,11.423596322
10,14.732696765
2,4.1706957374
-1,6.5084973371
5,1.770996837
5,3.074097111
4,5.0092957903
6,1.0693959084
7,0.090098013275
10,0.074599339663
3,3.5011958196
-3,1.435095557
-2,6.5339980255
6,9.9754993021
8,11.900295661
6,4.9960982047
6,0.92119663262
6,6.1339969136
7,7.1885968756
10,3.6601969048
2,5.8206958336
2,3.305596107
10,5.7391966241
-1,8.2812980394
6,3.1206982818
5,5.3770980569
5,6.2365989149
4,7.8655959438
4,7.4729986146
6,10.102399
9,3.1155959461
1,7.0888992878
6,14.252795572
7,0.084199510226
7,8.9941966897
5,13.367597604
3,9.1690982096
3,11.492798232
3,0.01869841424
9,4.3625984563
-1,6.9851964947
4,1.1389973265
4,0.068796687115
3,0.56119986639
3,1.9238987588
4,4.7673958775
9,10.989699199
2,7.8805973581
9,7.8459958336
6,1.7753955666
6,2.6471967396
-1,4.4385982051
8,10.49479866
5,6.9320966974
5,4.8251990386
2,9.099899146
10,6.7404985528
7,3.0867955216
0,2.3061992039
3,0.74879763692
3,10.72029916
0,9.8288992922
-1,5.0971998646
17,1.16799907
1,7.7456998668
7,0.75199685042
5,6.2897976287
4,15.831896652
8,3.1775972396
8,10.529098857
5,11.853696342
-1,5.1927958621
8,3.997497807
4,3.9256961275
7,2.9658959295
8,11.174697582
4,1.6369986267
12,9.3632988084
4,9.0594961096
2,6.7850969433
5,0.47899712433
4,7.2863969735
6,0.97799743343
2,2.7650971311
5,5.3716968712
-5,3.3298970304
5,12.407996597
5,4.6030983815
9,2.0679996461
5,8.8056974554
4,0.67109684906
13,1.0357999354
12,0.81459861168
4,8.9998989512
3,0.43459878373
2,8.2093994158
5,2.5202964102
6,8.2591997608
2,2.5632971991
32,0.65589872653
5,10.048996018
3,9.5909999425
-1,10.113896371
12,0.035199646563
6,1.2284974813
22,0.045398669315
9,8.7205991824
9,7.2773973966
5,2.7829991449
-2,10.495796003
4,15.95849713
2,3.6724976998
5,3.5207968683
0,5.5401993422
2,9.6446987866
6,9.0391985388
4,8.7614960219
3,3.2862957148
6,0.70129744326
4,2.5243968866
4,12.911098961
-1,1.7985992688
2,6.1460961253
3,5.39069717
2,2.0972988336
2,10.090598541
4,7.9358957877
1,1.5870955845
4,9.4082996728
1,4.3449997304
3,2.8744956894
-1,1.9951982352
7,9.7586981064
2,10.785296057
5,7.5443974776
3,11.121596124
10,3.7014969815
3,1.4300977993
-1,9.1036999622
9,1.6906997659
6,4.7959965444
12,9.5574999009
4,3.7233959402
0,4.2229971961
2,11.284295541
5,6.7478967092
8,4.7311955662
4,9.1723975168
6,0.81829705606
-7,2.9803991131
8,3.9803958136
0,5.0220956429
5,13.047497376
4,8.2662975984
11,7.3069968326
6,1.9084992009
5,8.7838955049
9,6.5234994607
3,1.7904967131
2,7.1001962476
4,5.3089971696
6,5.4546972477
0,8.4869988688
8,6.6327955361
8,0.55649816977
3,3.3356972071
-1,4.7321988248
5,11.404598859
5,2.7994983838
2,6.5898978853
5,4.8124990608
7,4.4975988465
5,6.805299758
4,1.8098960435
3,2.4839959285
1,0.61089706933
4,5.6259987783
9,8.8249964048
3,6.8740968818
4,6.095798287
6,3.2722999101
7,1.7970999716
9,3.0172992585
5,5.1568959119
8,0.015798815207
12,0.92469624206
7,1.6296972697
1,12.619699942
6,4.52749655
9,10.285299405
3,0.93579613959
9,5.1343998533
5,5.6238985077
1,0.14659929876
6,6.8648978772
5,7.9571993084
2,5.2742982369
2,5.8366955783
1,5.7673987345
1,0.5766957166
5,0.0039970462235
5,0.64909886626
2,4.4406974281
10,1.3063982993
5,6.8901956109
5,11.009697287
8,12.543096234
7,2.8345977139
9,9.9297975135
3,4.8285963741
6,1.752196316
11,1.836196705
3,7.0145961979
10,7.7187994232
5,5.1321986839
6,5.4345962914
4,3.4984980461
9,4.3433967271
2,4.9262979661
8,1.7072986991
14,4.8661999973
8,9.4701994118
4,2.5366980303
8,5.3954996526
6,12.623798319
3,6.1013962405
2,0.87159632353
4,0.67509550243
12,3.8031979546
-1,1.2662999502
1,4.032098475
0,13.280397863
7,7.6927960254
14,3.9756961977
-2,1.4116992264
6,0.84459894611
8,6.5888969709
7,6.8161977127
7,2.2244965741
2,3.1728969752
8,14.015596692
5,7.7453971241
5,4.2156993463
6,14.263395512
4,8.795097334
3,5.3748983548
6,1.0875955732
-1,6.2930995915
9,3.8044963754
0,13.352795751
12,2.3094962615
5,1.1327969683
6,2.4231960527
1,11.179598351
5,7.4596971015
29,6.5643975639
3,4.1947955046
6,11.974999507
5,6.7847958811
9,14.111296541
5,1.7680962496
-3,2.5658979038
-2,9.2550976334
6,8.0248996454
7,7.1915990487
6,4.8424958185
-1,14.112395672
3,7.0176996473
6,9.2132979987
5,6.9953964264
14,15.265796829
5,8.3220962989
4,8.9296991325
6,6.4655959768
8,2.6803960595
3,2.6684985194
6,11.711998369
7,2.0082996494
3,6.6454974061
6,10.374698817
7,11.346196305
4,5.5525992585
14,4.1106971865
2,4.5643979968
7,2.693595912
8,2.2180997718
12,6.5288978458
5,8.1140982727
5,9.2408994266
8,7.1325991394
1,8.0294971514
0,3.0449956802
3,4.347098687
1,7.7194998236
3,5.6796998952
9,9.2562970656
12,1.3284991658
5,9.7936975176
1,8.8711997583
6,11.276998423
4,7.0516968733
6,0.55549965426
5,3.4586991716
5,10.920396481
2,3.1017959857
-3,2.1168996607
2,5.9478988447
9,4.3922973168
-3,3.4788993095
-3,11.789797318
4,4.983297222
1,8.3421988863
10,0.32779965536
4,6.6962987301
7,3.2272965247
5,8.9477986099
5,6.6397958371
5,3.7709988666
11,2.5237983368
5,0.092296313364
13,8.9446996937
1,11.504499891
5,2.2675964114
5,13.178196839
0,7.0909967622
4,6.5362987291
4,4.7070984941
6,14.729595736
7,12.575896713
5,2.7636971865
6,14.826397569
6,4.889099426
3,1.2870981354
5,11.367496937
5,5.8126961024
3,4.139497969
7,8.5183964676
6,1.1336955247
6,12.115397565
8,6.1191980758
-7,3.9950995016
5,1.4970984679
3,6.6621971384
2,1.0360962905
8,0.47329651401
3,0.55769996013
10,3.4831977324
6,4.6557983825
0,4.0437985517
5,4.7268986587
9,1.6393993421
0,1.273097904
-2,1.0146990407
7,5.6062982683
8,6.6483975752
1,0.99529711309
3,6.7440987081
-1,6.378195519
-7,1.3715965215
5,12.655696008
6,5.0482985908
12,1.1475972572
9,7.4384969186
-3,7.2118992528
3,2.5228977446
-1,6.5669964912
2,1.2167985971
4,8.3061981893
2,0.053796542313
6,8.8813990657
5,10.489598872
1,8.4465964124
-1,7.6768964103
4,7.1315975249
7,5.3470970655
4,11.419599853
8,1.4997989128
1,6.5868958855
3,0.99659565818
1,0.31549735179
2,0.81879820551
5,1.3985981127
5,3.4915955336
5,1.7126993252
5,6.5414964265
4,6.5469000074
6,6.9927983639
9,1.7140968718
7,2.030197081
7,0.42079721099
6,6.2196957566
2,10.671396332
5,8.3442967567
8,6.8363986829
9,1.1491993272
7,15.65739955
7,2.6999963132
16,7.4081984042
5,16.040396015
2,1.864199219
7,0.0010956221677
0,10.351095937
7,9.1360967469
0,2.4710961459
-2,1.3900996912
7,10.330996386
3,5.155697037
-5,0.60199632701
8,4.3085976367
5,3.1402966706
1,0.60269690933
5,10.773699172
8,1.2501962393
4,2.6317960524
51,2.4275986224
4,5.5748962584
5,0.035895848064
4,0.82569561777
-14,1.5162967774
-3,0.66569830521
6,0.1627985975
5,1.3088977061
4,0.85119910697
2,0.54139817501
5,4.1042993931
4,5.3983991899
3,4.1380985267
4,7.3490978657
16,0.94639737599
3,8.0437988087
3,2.8228989437
4,10.059699895
2,3.8134982419
5,2.8031975355
0,4.6720964753
15,11.706696723
0,6.5563975324
1,1.8167993802
7,0.56969689529
4,9.8818985882
21,11.104599682
5,9.081897559
2,6.4030976207
3,9.3345988435
10,13.937896942
0,1.4076965306
-2,1.640498329
3,8.2146958573
2,5.8754969384
7,3.540998856
9,2.5085960032
6,13.87939779
5,15.565898257
3,6.2164956301
1,4.7316985708
5,7.4820963847
6,3.6879964159
3,4.1433991538
6,6.6701964417
7,5.3375995936
21,14.769998546
1,0.25089910542
0,3.6404955137
10,5.3321969896
10,10.119796743
-1,9.2100971583
0,0.88429622453
11,7.3431998764
7,3.6840990194
6,7.8134990777
4,8.3361978021
5,6.1892982521
3,1.5832987028
3,2.4062996993
8,0.018696993154
4,6.8974982326
8,11.900296382
0,0.48629804217
2,3.3511981336
3,1.543497907
11,11.170397014
9,6.9665989809
8,3.8640982681
6,2.5275998565
-10,1.8871963992
12,4.1702969148
11,10.123396057
3,2.2252967663
3,9.8714990678
8,2.2158960685
7,0.77779757027
3,5.2966975467
10,3.0915970508
2,5.6462968323
2,6.9878962236
-1,2.3866988546
27,6.1898956018
5,4.526395823
3,9.8297966071
-2,3.4066977218
0,6.7284985578
-9,4.646497567
5,5.7423960422
2,8.0625992893
4,5.1715988468
4,4.7709983031
5,0.012196343089
4,5.0100977676
8,4.8086957447
4,0.22459553696
2,7.4296981288
-2,2.6424965764
9,10.473498116
2,7.0011968203
9,5.1976983178
4,3.4638965541
13,4.5100959189
2,1.05189757
8,2.737795735
7,5.0991976023
7,8.2912997741
28,4.9086989127
-2,1.9487958602
7,9.6664982958
3,3.920799549
37,5.7999977116
13,2.9250993759
3,3.6314959605
8,8.5370960602
1,6.5518961884
5,8.1544989299
5,1.7847994316
6,7.331597713
6,5.3803976767
9,4.5466964499
6,10.915699738
2,6.4643967271
8,4.3188996092
8,3.3479983052
2,4.0762958527
4,8.0544977243
9,3.8797966478
4,1.9736967145
0,1.8556996191
9,7.4310986983
0,3.1803970649
6,0.63099580496
4,12.109999986
2,1.003497748
2,12.13969936
3,10.258098994
6,2.0817965401
30,5.3039961555
1,0.18199805977
7,5.7051961854
8,6.1691982771
1,5.8902962393
2,4.3236990522
5,14.533798827
23,1.3284976904
2,0.20049991919
4,12.191996526
7,1.5380982594
7,6.7707962585
1,9.0148993964
4,9.679697607
-1,10.74549838
7,12.749595687
4,6.1164965089
6,7.2313977302
3,14.014599898
2,0.79179805922
-1,4.7470998827
6,6.8993960285
-1,3.7957968895
1,8.3817981842
4,4.1368998365
2,11.408797218
1,1.2169980045
6,5.5631958738
5,7.5913983191
3,10.627896784
7,14.26339982
3,2.221398681
6,1.873299017
-2,2.7314998544
7,6.4766983364
2,0.013398412154
2,1.5102990048
6,14.731596738
4,3.8320958742
5,13.837796205
9,5.7251971278
4,3.1501965895
5,6.2462994334
5,5.4888971945
0,2.6927998316
10,7.5325994627
13,0.23859761812
1,3.5788971778
7,5.1072956734
9,3.5239959942
2,6.2679965176
3,15.79989703
2,7.5629958545
12,3.5521966237
9,1.4997982605
7,5.2077999698
2,3.1552993802
2,12.685597313
4,6.5557963189
9,5.8264992117
10,4.1911994145
7,5.5747985684
3,6.1641955555
6,7.4938976566
18,0.60869981266
1,3.7123998123
1,5.4591974897
2,11.152998591
1,0.67469557946
6,5.2323962958
5,10.026698133
7,1.0788973129
1,3.364999755
3,0.82009903062
6,4.4603981667
3,4.2964989488
5,7.2182969098
7,3.2425966643
3,5.3317960342
9,7.8821977993
6,4.6032969665
7,2.0009979774
3,7.567297506
7,6.6702982503
-1,4.765096958
8,10.330096043
-3,4.901395585
1,9.8086980261
3,9.7462973476
2,7.4307969441
3,8.845696756
8,5.291099517
9,13.10799581
21,5.2779954983
4,0.091998105033
3,4.7476986489
7,7.6725980538
6,1.8613963626
4,11.059398778
3,7.0483965906
8,7.9065982283
-2,0.59029976102
4,0.9192973787
11,5.8090989765
5,7.446497104
7,3.5218992194
10,11.450399553
4,2.1915960564
2,10.938497214
8,10.035696998
6,12.918598644
9,0.71259788416
-1,0.62399854063
7,2.2530956721
0,10.809297221
4,2.3844987413
3,6.8453961613
9,7.4341974924
11,0.33529636753
6,7.8114958346
6,15.68499841
155,2.5839972372
2,4.957797867
41,1.1661957355
4,5.6715987917
12,1.9449977727
6,5.3157995388
-1,2.9686988183
8,4.3566968774
1,6.5394959989
5,8.5690991855
7,11.219597791
8,2.0710987829
9,8.7711981376
3,1.4465957018
4,4.4203959174
2,5.2641997465
3,1.8709984746
8,14.352798662
-3,6.4743988925
4,11.136498775
5,1.1443959153
6,5.0167984164
2,3.8180961484
5,11.018499854
-3,7.0245994053
10,11.95789691
6,11.254498429
2,7.915096964
5,1.1454965272
0,4.4960999658
5,1.3942997025
4,6.9208981908
-6,2.8909961684
3,4.4650997773
4,2.7727961302
6,12.594098081
3,2.7955987059
13,1.9084968711
6,12.353596223
10,1.5662956657
7,14.410299589
12,0.63139859563
-3,3.4573982626
4,0.068896489364
4,6.355095909
0,2.1744962518
6,3.81709786
-25,9.4823971287
4,2.6108988856
2,5.5461977999
6,7.9054998286
4,8.0853966718
5,0.95419974691
2,8.8534995107
4,10.065096022
2,0.462897624
1,3.8748960476
6,0.83959631536
-1,4.5640982987
6,9.7973985829
3,7.0118981462
7,7.3050990997
17,7.7832976226
3,12.567398508
4,7.0093997975
-8,0.78959885016
0,8.3252979426
5,10.509697956
6,8.0077958702
6,14.099599983
0,5.6749961921
7,8.5859966498
0,1.0065960851
14,7.8570957701
6,4.7416962639
3,3.0084997147
4,0.11019677964
1,7.7201959255
2,8.5195961034
6,2.2360983488
2,4.8198970014
5,3.2021962904
3,3.9974955549
-33,3.3538972782
10,5.4108970031
1,4.417097555
1,5.0424960253
6,4.7098991556
6,6.1429955336
4,8.6460981363
6,0.097299393389
5,12.390999864
6,1.8946975157
4,0.36469824606
4,4.5460993971
3,3.0775959006
3,6.143697484
3,2.7131971545
3,4.4916963608
3,0.035897031664
8,7.076696368
3,4.5514977401
4,7.3490961915
6,2.5178971876
13,2.4052985534
3,6.5851989063
3,5.0492963176
8,9.16689753
5,1.4379988673
5,0.44379847073
8,6.0560999207
2,1.3561960997
4,1.178997022
6,2.1514965435
6,5.7563966457
2,3.5771978165
4,5.1460995923
0,0.0064955596622
5,2.931799664
2,5.7281989527
5,5.1928983441
6,6.0451990587
3,2.1334998985
4,4.9684966999
4,9.5313995674
0,12.545097914
2,3.1930970685
2,10.11069844
0,11.617297507
1,12.621799233
9,7.7809956715
4,3.6587985464
8,7.8560962123
9,12.391899174
4,8.1933980823
4,9.5371969493
-1,3.6545976701
3,8.9573992006
3,7.55859782
4,1.3508973236
3,0.052795937575
3,11.993098445
6,4.8714989171
-1,11.390699202
8,4.9561961299
5,3.7841990492
3,2.8579998369
5,10.261899731
12,7.2421993561
7,9.1823985356
-9,3.7172963618
7,1.1275991855
8,1.9525974631
8,3.7425996417
9,0.59319933069
2,7.7778974367
8,6.9203965918
5,11.921597277
5,13.368697888
4,3.1583968169
2,5.8940981615
6,8.741896663
10,4.9062978766
10,5.2104973861
-10,3.1914966049
1,1.2418996058
3,5.6917980646
2,8.3732985688
-6,7.0891964623
17,7.5292983396
10,5.5519982809
7,0.048599338115
6,4.3900971754
5,0.035896722824
3,2.861195713
0,1.8257959179
7,9.8395998939
6,6.5950988225
-3,5.2803964612
3,2.9679964366
8,3.340495979
4,6.7292973155
3,8.0996979679
7,9.9182981537
7,9.3584968187
8,2.2797980298
5,2.5046990784
8,2.7734958896
4,1.0591978817
2,5.7051957196
-2,5.6860989697
10,7.4236997356
6,6.6500964793
-1,0.18259924721
7,1.9871969533
4,11.201299889
2,5.4286971232
7,8.5997992251
2,0.39579649777
5,7.459196529
-10,1.3311977674
5,3.4628979407
2,9.616898245
6,7.3670989332
6,1.72589586
3,5.6082994293
5,4.4219978044
6,0.27829616155
2,14.149697744
2,7.8464975705
14,4.5198974711
7,3.7475971198
6,3.5526957432
6,1.3885956404
1,8.0118980147
1,6.0144992867
-1,9.2526968514
4,3.4783967657
11,8.8081957337
-1,7.118199351
1,5.8908961232
7,2.5642956092
4,0.90669745532
2,7.4268966831
2,6.5254976834
6,4.9901963026
19,5.3110996901
0,3.6299968869
3,3.1700973559
-1,13.690097788
5,9.0369998763
3,6.717199585
6,7.6562982465
10,0.28859807352
4,2.4550974197
9,7.9828985816
1,15.541398505
17,3.0452973399
-1,4.3602960657
5,0.96729909443
4,12.46439752
7,8.5317962852
6,2.4806983921
7,9.5924979854
5,11.534498995
2,0.70189849881
3,10.424699294
1,12.006795884
4,6.020696407
10,4.7304981377
-5,0.27039707146
7,8.6465977644
6,5.0093992205
1,3.4712976796
1,4.1225976536
5,2.3551973573
0,1.7807958976
13,4.8986963077
10,3.7039969328
6,7.6671973505
10,11.009299719
10,7.3474979998
5,1.0246993529
42,1.4850995672
2,4.3545973918
6,8.0183989994
3,1.1144985241
9,3.2319963703
11,1.9447974248
0,5.2237976624
-3,10.525196937
4,5.7297982342
0,0.64009628585
7,3.7288980038
6,7.4400969416
1,8.4194958538
6,2.2833983238
-26,1.2108991692
2,1.8181974655
8,8.5689995852
4,3.1541961107
9,10.409699274
5,7.5722999075
6,7.4111977313
3,5.5955981522
-20,12.457799924
4,10.991195788
27,7.3996963963
7,2.6903966102
6,0.45239614192
3,0.61029782491
8,0.23059575566
9,4.8241993305
12,0.49169772053
-3,5.9610971362
2,10.096799255
-2,7.7949997356
3,0.38049617134
2,3.8102974554
9,6.6929981097
8,6.7148971763
2,5.1582959291
-3,13.16869616
5,13.976298992
-4,0.26619897673
8,9.8638993861
2,4.107099754
3,0.83689888751
3,3.0336960627
8,8.4263957172
3,1.1428995673
5,8.5946999643
6,5.6254982001
1,1.3045989543
2,6.184497937
2,1.2598958831
5,11.337499869
21,8.0976970211
-7,1.4932980833
6,4.6529959099
3,8.6046970351
0,4.2352995373
3,6.952298089
8,11.02169916
1,12.833599683
8,1.6848974783
8,6.5685991998
7,2.6940996847
-3,3.397398031
9,4.4054960902
6,3.5404988182
2,1.95929629
3,14.732695703
1,8.3768970689
-4,6.5063966925
9,14.66469762
4,4.5153965294
18,9.6829956751
2,16.06489905
0,14.6251958
4,9.7085969386
3,3.485797484
6,4.4400971996
6,3.3664993708
4,7.3569968337
1,7.5804967389
3,8.3348961713
